-1.8907,-3.7993,-1.745,-2.2124,0.7518,3.0944,2.5328,2.5315,2.0081,-0.44961,1.2287,1.9429,2.9021,1.5962,-0.90455,-0.33967,0.71407,-3.8752,-3.1767,0.37626,-1.9165,0.21263,-0.12498,-1.7145,2.2216,0.76637,3.0946,4.7459,-2.7543,-0.13819,-3.0702,2.7874,-1.7244,2.4357,0.54292,4.9749,-4.6491,3.7768,-2.0592,-0.68165,0.49913,-0.81264,-1.6312,-2.1323,2.9872,-1.5061,4.9091,0.065814,1.2827,-2.7634,-1.5241,-0.67899,-1.1497,0.26493,2.7353,-8.3816,0.35364,2.768,-1.8966,-3.8214,-2.6277,4.2762,-0.3624,-1.0752,1.2251,0.46748,-1.2653,1.5528,3.5856,-2.4944,2.5806,2.6771,-3.6666,5.9964,-2.7802,-3.077,-0.48889,-6.0248,-2.4645,-1.733,0.74192,0.20435,0.56925,-2.8362,0.33544,3.1511,2.3122,5.6191,-2.707,2.9222,2.6128,5.4872,-1.3257,-2.2657,1.6303,-0.91345,4.3608,0.73439,2.7596,-1.9573
-2.6972,-4.5022,-1.1246,1.1457,-3.8891,0.21388,2.7219,2.1451,4.5125,0.88631,0.73798,1.1818,3.8453,-0.83913,-3.3247,-1.2843,1.3014,-4.5612,-4.5509,0.47553,-5.2206,3.6395,1.6509,-1.216,0.49892,0.5256,2.4865,4.6427,-2.7518,0.6397,-2.5562,3.3073,-2.1676,-0.32188,-1.6293,3.1469,-2.6795,0.22151,-1.1928,1.4035,0.76328,-0.46178,0.2515,-1.6116,3.0361,-2.8686,0.40664,0.92947,-0.93342,-3.5764,-4.3215,2.4743,0.97602,2.4702,2.1872,-3.8988,1.1648,2.9032,0.51342,-5.9101,-1.6136,1.7814,-3.686,-0.70832,1.8566,-0.30811,0.94173,-0.24284,-0.60725,-2.5829,3.3829,-0.86683,-3.8619,6.3933,-2.7961,-3.5655,-2.4443,-8.6855,-0.66021,-4.4623,2.448,-1.1163,-3.0815,-0.4762,0.62897,3.5767,-1.4457,8.5974,-1.3608,0.30588,2.9437,6.0228,-1.1661,-1.4671,-0.8399,-1.8717,2.9655,-2.2856,0.61143,-1.8656
-1.7204,-2.7412,2.7097,0.32575,-2.2818,3.6464,2.7169,-1.5041,0.38539,-0.92658,0.83774,0.9177,6.3924,-1.131,-1.3471,1.471,-0.69254,-1.5169,-3.018,1.9442,-1.4759,2.4624,1.7054,-0.64275,1.4696,2.3279,1.3673,1.4662,-1.1544,1.8309,-0.33323,3.2215,1.143,0.55125,1.1705,3.8919,-0.13328,-2.5153,4.6997,1.2748,0.25547,-0.047552,-0.84695,1.2845,1.6598,-1.3028,1.0104,1.6143,1.2909,-2.2674,-1.0644,-0.53011,1.1324,1.8317,2.2404,-3.669,2.0356,2.6341,-1.6969,-3.7759,-3.4457,2.5079,-0.68752,0.95745,3.301,0.80126,-0.09729,2.6711,0.7372,-6.8611,2.9996,2.2169,-2.0474,5.2367,-1.3278,-3.3658,0.93313,-4.1658,1.6373,0.66635,0.57115,-0.006149,-3.1155,1.5898,-2.362,3.7235,-2.6795,6.372,-1.105,-1.1787,2.2085,9.1267,-1.502,-1.4211,0.20009,-3.6097,0.81798,-1.3451,0.035695,-0.1524
-4.6298,-3.4262,-0.31285,0.74376,-0.78146,2.3585,1.4159,2.1814,-1.1582,0.59824,-0.98705,3.7416,2.7334,1.9302,-2.7335,0.94551,0.33433,-0.62411,-5.1577,1.1913,-1.6869,1.1139,1.671,0.40486,2.6698,2.8112,-0.61783,0.22032,-4.332,0.12092,-2.4383,2.2917,-3.5963,-1.4953,-1.5491,4.322,-0.7075,-0.97644,-2.2009,1.7778,0.2903,0.22966,-0.95555,-0.090627,-0.092128,-2.4454,1.0529,2.0724,0.0055709,-2.0231,-3.4372,0.082974,-0.93163,0.54477,-0.009507,-4.4867,2.0156,-0.41372,-0.511,-1.8636,-2.4024,0.77549,-2.9769,-3.1626,2.3968,-0.30711,-1.4297,-1.0563,-2.2379,-4.859,2.5218,0.82469,-2.4613,4.5058,-5.0661,-2.5884,-0.1609,-5.9726,1.7766,-2.5431,0.15461,0.42328,-3.0717,-0.49391,0.030051,3.8242,-1.6006,5.9797,-1.5357,-2.2493,3.1252,6.8406,-1.7152,-2.8183,-2.7216,-2.7723,1.4642,-3.4095,-0.3305,-3.1928
-5.6422,-1.6782,-0.9164,0.31448,-2.1583,2.6406,1.143,-0.79445,-0.072748,-2.1731,-1.0122,1.4182,3.0095,0.23481,-3.2817,-0.63491,0.80833,-0.53639,-5.8232,-0.22785,-3.5119,3.1253,0.23427,-0.27149,1.1348,4.7884,-0.50118,2.4529,-1.251,2.0632,-4.5346,1.6233,-2.7091,2.8904,-0.78643,4.8278,-1.2512,-1.4433,-1.3031,-0.59911,0.41182,-0.97626,-0.12084,0.54122,1.4306,-3.139,4.1124,2.9925,-2.0997,-4.2939,-5.2645,-0.72519,-1.7247,1.1585,-0.64371,-3.7813,1.5,3.7725,-2.1894,-4.501,-3.8803,-0.26379,-2.3209,-1.4621,3.2772,-1.2733,-0.69021,1.5574,0.40281,-4.7899,3.935,2.0644,-3.5952,6.7243,-1.5799,-3.4567,-2.4735,-8.2225,0.59418,-1.4143,1.147,0.00089545,-3.4473,-1.7633,-0.58524,6.7618,-0.27704,3.9196,-3.1941,-0.70423,0.77923,5.9906,-0.89595,-5.3898,-1.8385,-2.4032,3.5168,-1.8454,3.258,-3.1296
-3.2793,-1.0489,-1.0983,-0.27881,-0.22342,2.6914,4.8618,2.8018,1.839,-2.8343,2.1771,2.0276,7.524,2.2189,-1.2323,-0.51071,0.83371,-0.97126,-5.7578,-1.0797,-3.8761,3.6239,-2.618,-0.26137,2.769,0.52581,2.0754,4.9668,-0.56919,0.40631,0.52564,2.3334,-1.9134,4.8685,-1.979,5.507,-0.034407,1.6236,-1.4018,-2.3438,0.43771,-0.85399,0.14238,0.63515,2.2259,-4.7814,1.292,-1.2354,1.1974,-2.5727,-3.8622,-0.13089,-0.11262,-0.043526,-0.0014003,-4.602,0.60263,0.35786,-3.1075,-4.3071,-0.87217,2.5048,-1.8899,-2.6295,3.0778,1.3515,0.16973,2.2509,-0.14186,-4.2492,6.1861,2.7398,-2.1829,5.605,3.0887,-0.073622,1.6936,-6.7314,2.78,-3.3779,2.8687,1.3741,1.009,-0.84153,-0.71246,5.469,-1.7597,3.0879,-2.0116,-0.1782,1.9101,1.7807,0.43427,-3.9936,-0.52227,-2.2169,5.53,0.33605,2.1587,-0.69232
-4.864,-3.0552,0.77912,-0.13906,-1.8999,0.90272,3.243,0.19863,2.0512,-1.8911,0.83196,0.085392,4.285,-0.73819,-2.9121,0.5349,-0.81236,-2.3303,-5.2268,0.091183,-3.4695,0.8295,1.7042,1.0885,0.67847,2.5322,2.5359,1.3323,1.4194,2.6108,-2.7543,2.8179,-0.48692,4.3812,-1.1413,7.038,-1.7201,-1.7755,2.2958,-0.44593,-1.4779,-1.315,-0.19623,1.5795,1.2597,-3.4945,3.4958,4.6001,-1.0625,-3.6893,-3.6517,-1.0999,-0.44952,1.4593,0.12832,-3.4036,1.9981,4.4195,-0.798,-4.4928,-4.6346,4.0095,-2.4707,-0.90053,2.5052,2.1779,-0.26704,2.0338,-0.056808,-3.964,4.2553,2.1934,-5.6909,4.9555,-0.49839,-4.1211,0.56026,-6.6772,1.1875,0.65156,1.0926,-0.48814,-1.2352,0.92128,-1.5743,4.9206,0.24868,5.3171,-1.5758,1.1567,2.0699,4.7856,-2.0524,-5.5029,-0.77302,-2.2709,3.271,0.92518,2.5105,-1.4838
-3.0445,-3.4139,-1.0183,-0.18941,-1.5729,3.5327,3.6862,2.7671,0.046095,-1.6461,1.0756,1.1301,4.3846,1.2878,-2.3606,-1.2776,0.76376,-2.938,-4.5606,-0.19405,-2.3297,-0.1491,-1.6248,-0.55837,2.2496,0.5741,0.76675,3.0092,-4.0959,-1.0074,-0.12356,3.9016,-2.3015,1.659,0.047301,5.6875,-3.6728,0.14722,-3.2235,0.16617,0.93258,-0.88277,-3.4746,-2.0344,0.86102,-2.87,0.87066,-0.73429,0.77602,-2.1652,-1.543,0.22646,0.25446,1.1608,1.6322,-5.9949,0.35158,-0.0096005,-1.5443,-2.7893,-2.6209,4.0084,-2.1136,-2.5037,1.7315,0.12163,-1.5223,-0.79713,-0.49366,-4.5828,2.006,2.2218,-3.8133,5.0041,-3.679,-3.7516,1.6269,-7.3301,0.17304,-3.2021,-0.9928,-0.83768,-2.8597,-1.3966,-0.57976,2.6217,-1.2955,4.8897,-2.465,0.91222,1.7869,5.5394,-1.818,-3.3411,-0.18486,-2.8384,2.8965,0.00031073,2.1956,-3.6252
-3.3039,-1.6031,-2.522,-0.39992,-0.84132,1.2081,1.1488,1.9539,0.38327,0.76177,0.24101,0.96066,3.6151,0.082868,-1.3321,2.1166,0.53563,-1.4549,-3.8996,-1.0624,-2.3609,0.14763,0.25853,1.8316,2.2554,2.0476,2.1156,3.1234,0.67729,0.64531,-0.25201,0.51078,-1.5652,2.7967,-0.54801,5.4404,-0.34835,2.3575,-2.3525,-1.6389,-1.233,-0.29783,0.30862,-0.21849,0.74101,-3.6545,0.36839,-0.035267,0.65791,-2.5527,-2.729,-0.040208,0.73001,-0.13943,-2.9344,-1.417,-0.44053,1.9315,-2.6249,-2.0151,-1.1514,0.98169,-2.1556,-2.5754,1.7669,2.1955,1.2142,0.35227,-1.2026,-1.6035,4.2607,1.5207,-2.8261,3.8817,1.9436,-0.44415,-0.021909,-5.8407,0.39762,-1.6711,0.42174,2.3931,0.083268,1.4225,-1.3556,4.1911,1.2838,2.6544,-2.3673,2.0062,1.6534,2.2099,-0.75285,-3.8744,-1.3078,-1.9859,3.4281,-1.2653,-0.45969,-2.0066
-3.9061,-2.091,-2.609,-1.1536,-1.426,1.2482,2.2032,3.1437,1.1482,-1.4113,2.1911,-0.81828,4.9647,1.0287,-2.7858,-0.21554,-0.82153,-1.2453,-4.8987,-2.4933,-2.3939,0.0063703,-1.9206,-0.46882,1.1281,1.2494,3.0927,3.6873,-0.089319,-0.48727,0.36488,2.8856,-1.9154,4.8923,-1.6132,5.7301,-2.4235,-0.070239,-1.8576,1.5157,-0.82735,0.37656,-1.8534,-1.4251,1.7096,-3.332,0.51902,0.23204,0.79529,-1.4564,-2.0555,0.14487,-0.52519,0.86109,0.23987,-3.6106,-0.61765,0.7066,-2.3547,-5.3637,-1.0837,5.0359,-1.5667,-3.4285,1.6631,1.1597,-0.089101,0.86997,-0.84477,-2.5218,3.5048,1.8336,-6.862,3.8224,-1.1578,-2.5364,1.439,-6.7,0.22286,-3.2491,0.17503,-0.67322,-1.2859,2.3331,1.3147,2.3168,0.77283,4.1895,-1.9325,1.1026,1.3295,1.8181,-2.1782,-4.7143,-2.927,-3.2168,4.4442,-0.84609,2.2469,-2.1031
